year,FIPS,FRL_eligible_number,Total_student,FRL_eligible_percent,state_name,LEAID,American Indian or Alaska Native,Asian,Hispanic/Latino,Black or African American,White,Native Hawaiian or Other Pacific Islander,Two or more races,Male,Female,TOTAL_ENROLLMENT
2012,32017,806,1954.00813190069,0.412485489103873,NV,3200270,0.015353121801433,0.00614124872057318,0.100307062436029,0.0573183213920164,0.802456499488229,0.0163766632548618,0.00204708290685773,0.569089048106448,0.430910951893552,977
2012,32019,7012,16118.8170817583,0.435019515665049,NV,3200300,0.0351702786377709,0.0102786377708978,0.242352941176471,0.00829721362229102,0.648297213622291,0.00458204334365325,0.0510216718266254,0.520866873065016,0.479133126934985,8075
2012,32021,554,993.977369580708,0.557356753739469,NV,3200330,0.177644710578842,0.00598802395209581,0.143712574850299,0.0558882235528942,0.560878243512974,0.00199600798403194,0.0538922155688623,0.51497005988024,0.485029940119761,501
2012,32023,6445,10459.165800458,0.616205931042588,NV,3200360,0.019680653546231,0.012810991459339,0.239509840326773,0.0376903082064612,0.663572224285184,0.0146676568882287,0.0120683252877831,0.522651318232455,0.477348681767546,5386
2012,32027,852,1416.01041345974,0.601690490339196,NV,3200420,0.0748587570621469,0.00423728813559322,0.310734463276836,0.00564971751412429,0.522598870056497,0.00282485875706215,0.0790960451977401,0.505649717514124,0.494350282485876,708
2012,32029,42,468.845117727321,0.0895818222520708,NV,3200450,0.0168269230769231,0.0264423076923077,0.112980769230769,0.00961538461538462,0.78125,0.0168269230769231,0.0360576923076923,0.572115384615385,0.427884615384615,416
2012,32031,59824,127407.503173806,0.469548484270895,NV,3200480,0.0167243634125702,0.0455419647665205,0.380152319409185,0.0248172936379722,0.472405569659205,0.00903146395876606,0.0513270251557812,0.518655281175475,0.481344718824525,64995
2012,32033,1006,2703.07193952102,0.372169155134755,NV,3200510,0.0446615491974878,0.00558269364968597,0.161898115840893,0.00767620376831821,0.739706908583392,0.00209351011863224,0.0383810188415911,0.501744591765527,0.498255408234473,1433
2012,32510,8202,15312.4671610277,0.535641965056761,NV,3200390,0.0235668789808917,0.0168152866242038,0.39859872611465,0.00624203821656051,0.520509554140127,0.00267515923566879,0.0315923566878981,0.506751592356688,0.493248407643312,7850
2013,32001,3432,7350.22633808794,0.466924396901333,NV,3200030,0.057687074829932,0.0190476190476191,0.200272108843537,0.014421768707483,0.644081632653061,0.00462585034013605,0.0598639455782313,0.517823129251701,0.482176870748299,3675
2013,32003,360621,633863.042070637,0.56892573957611,NV,3200060,0.00469219921879875,0.0646830893639325,0.441556537256811,0.12823680630951,0.28535372443313,0.0149688642631625,0.0605087791546554,0.515252767274406,0.484747232725594,320532
2013,32005,4161,12238.7467891708,0.339985790349203,NV,3200090,0.0371941272430669,0.0159869494290375,0.200326264274062,0.00489396411092985,0.683197389885808,0.00212071778140294,0.0562805872756933,0.527732463295269,0.472267536704731,6130
2013,32007,7114,19793.1362175395,0.359417523418851,NV,3200120,0.0607340372046254,0.00744092508798391,0.302664655605832,0.00955253896430367,0.609954751131222,0.00442433383609854,0.00522875816993464,0.514932126696833,0.485067873303167,9945
2013,32009,82,143.995013593738,0.569464163747722,NV,3200150,0.0512820512820513,0.0128205128205128,0.333333333333333,0,0.564102564102564,0,0.0384615384615385,0.538461538461538,0.461538461538462,78
2013,32011,103,458.055967421047,0.224863351480632,NV,3200180,0.0121951219512195,0.00813008130081301,0.113821138211382,0.0040650406504065,0.861788617886179,0,0,0.5,0.5,246
2013,32013,2687,6989.3268370654,0.384443318024628,NV,3200210,0.0400909866363378,0.00852999715666761,0.360534546488485,0.00341199886266705,0.558714813761729,0.0022746659084447,0.0264429911856696,0.517486494171169,0.482513505828831,3517
2013,32015,591,2216.16304104129,0.266677130272109,NV,3200240,0.0330062444246209,0.00356824264049955,0.327386262265834,0.008028545941124,0.610169491525424,0.000892060660124889,0.0169491525423729,0.493309545049063,0.506690454950937,1121
2013,32017,788,1946.03379528892,0.404926164133243,NV,3200270,0.0123329907502569,0.00205549845837616,0.108941418293936,0.0678314491264132,0.800616649537513,0.00719424460431655,0.00102774922918808,0.574511819116136,0.425488180883864,973
2013,32019,8128,16171.7996673985,0.502603307434339,NV,3200300,0.0354146100691017,0.00950148075024679,0.241855873642646,0.00789733464955577,0.647581441263574,0.00431885488647581,0.0534304047384008,0.518015794669299,0.481984205330701,8104
2013,32021,456,914.01578983374,0.498897289381561,NV,3200330,0.172786177105832,0.00431965442764579,0.157667386609071,0.0496760259179266,0.563714902807775,0.00215982721382289,0.0496760259179266,0.529157667386609,0.470842332613391,463
2013,32023,6333,10118.1762578859,0.625903308915395,NV,3200360,0.0184119677790564,0.0134253931722286,0.243574990410433,0.0350978135788262,0.661104718066743,0.0124664365170694,0.0159186804756425,0.522439585730725,0.477560414269275,5214
2013,32027,794,1419.96736093115,0.559167782194183,NV,3200420,0.0788732394366197,0.00563380281690141,0.319718309859155,0.0112676056338028,0.515492957746479,0,0.0690140845070423,0.52112676056338,0.47887323943662,710
2013,32029,42,448.722901673363,0.0935989668532071,NV,3200450,0.0150753768844221,0.0201005025125628,0.130653266331658,0.00753768844221106,0.773869346733668,0.0201005025125628,0.0326633165829146,0.552763819095477,0.447236180904523,398
2013,32031,60966,128495.530896905,0.474460081019585,NV,3200480,0.0161250953470633,0.0447139588100687,0.38698703279939,0.0243935926773455,0.463935926773455,0.00974828375286041,0.0540961098398169,0.519572845156369,0.480427154843631,65550
2013,32033,912,2529.09376179312,0.360603475354506,NV,3200510,0.0467012601927354,0.00593031875463306,0.151223128243143,0.0044477390659748,0.745737583395108,0.0022238695329874,0.0437361008154188,0.50407709414381,0.49592290585619,1349
2013,32510,8012,15214.6382959508,0.526598125052524,NV,3200390,0.0229381443298969,0.0177835051546392,0.412886597938144,0.00567010309278351,0.504123711340206,0.0029639175257732,0.0336340206185567,0.514175257731959,0.485824742268041,7760
2014,32001,3380,6975.99750178945,0.484518522137226,NV,3200030,0.0581495273560584,0.0194786594099112,0.209395588656545,0.0154683471784589,0.626468060727585,0.00658837009452879,0.0644514465769121,0.524491549699227,0.475508450300773,
2014,32003,369553,641718.459688886,0.575880270265506,NV,3200060,0.00440614268126741,0.0635434890602389,0.447988694603092,0.131712193722172,0.275346891170127,0.0152703082140003,0.0617322805491016,0.515808733912797,0.484191266087203,
2014,32005,4080,12105.707091507,0.337031118393935,NV,3200090,0.0374772989929008,0.0146937427769523,0.201750041274558,0.00528314347036487,0.682516097077761,0.00280666996863134,0.0554730064388311,0.521380221231633,0.478619778768367,
2014,32007,6885,19487.4956493147,0.35330347849197,NV,3200120,0.0602495182067147,0.00841870372248707,0.30439192615884,0.0103458768637793,0.605030936200426,0.00608580991987017,0.00547722892788315,0.515468100213003,0.484531899786997,
2014,32009,78,139.007244525828,0.561121834089068,NV,3200150,0.0405405405405405,0.0135135135135135,0.351351351351351,0,0.567567567567568,0,0.027027027027027,0.486486486486487,0.513513513513514,
2014,32011,124,493.998476147216,0.251012920054123,NV,3200180,0.0242914979757085,0,0.109311740890688,0.00404858299595142,0.850202429149798,0,0.0121457489878543,0.51417004048583,0.48582995951417,
2014,32013,2734,6922.67770974836,0.394933884636872,NV,3200210,0.0423265188597754,0.00863806507342355,0.359055571551972,0.00431903253671178,0.559746616757846,0.00172761301468471,0.024186582205586,0.516844226893176,0.483155773106824,
2014,32015,607,2074.7373245258,0.292567156730906,NV,3200240,0.0390848427073403,0.00571973307912297,0.327931363203051,0.0104861773117255,0.593898951382269,0,0.0228789323164919,0.493803622497617,0.506196377502383,
2014,32017,991,2011.04482555507,0.492778672761047,NV,3200270,0.0108374384236453,0.00689655172413793,0.102463054187192,0.0738916256157636,0.785221674876847,0.00591133004926109,0.0147783251231527,0.556650246305419,0.443349753694581,
2014,32019,8008,16129.2667906973,0.496488780545109,NV,3200300,0.0336550358822074,0.00952734471665429,0.247587230883445,0.00816629547141797,0.64229151200198,0.00371195248700817,0.0550606285572878,0.513857955951497,0.486142044048503,
2014,32021,496,943.002495886022,0.525979519846308,NV,3200330,0.160751565762004,0.0125260960334029,0.160751565762004,0.0438413361169102,0.574112734864301,0.00208768267223382,0.0459290187891441,0.51356993736952,0.48643006263048,
2014,32023,6552,9972.13212085302,0.65703100606729,NV,3200360,0.0187693498452012,0.0147058823529412,0.250580495356037,0.0344427244582043,0.646865325077399,0.0137383900928793,0.0208978328173375,0.525348297213622,0.474651702786378,
2014,32027,680,1372.01029802719,0.495623102084418,NV,3200420,0.0679190751445087,0.00144508670520231,0.303468208092486,0.00433526011560694,0.544797687861272,0.00289017341040462,0.0751445086705202,0.515895953757226,0.484104046242775,
2014,32029,34,443.948708647361,0.07658542380626,NV,3200450,0.0199004975124378,0.0199004975124378,0.109452736318408,0.00746268656716418,0.800995024875622,0.0124378109452736,0.0298507462686567,0.552238805970149,0.447761194029851,
2014,32031,61685,128740.947243338,0.479140485764849,NV,3200480,0.016168813373527,0.0443804999847751,0.394476416674279,0.0233092780366006,0.456426418196766,0.0105660607167869,0.054672513017265,0.518757041502999,0.481242958497001,
2014,32033,798,2383.05669968191,0.334864042515864,NV,3200510,0.048605577689243,0.00637450199203187,0.140239043824701,0.0047808764940239,0.744223107569721,0.00239043824701195,0.0533864541832669,0.50996015936255,0.49003984063745,
2014,32510,7636,15296.0098528114,0.499215159605597,NV,3200390,0.0233716475095785,0.0187739463601533,0.41507024265645,0.00587484035759898,0.499616858237548,0.00293742017879949,0.0343550446998723,0.514303959131545,0.485696040868455,
2015,32001,3130,6545.86598197642,0.478164387816407,NV,3200030,0.0549954170485793,0.0164986251145738,0.212648945921173,0.0152765047357165,0.625114573785518,0.00763825236785823,0.0678276810265811,0.52153987167736,0.47846012832264,
2015,32003,362079,621869.163323289,0.582243052646377,NV,3200060,0.00393263597042854,0.0629099052118163,0.455017025062119,0.136629957974171,0.262412957452683,0.0155925028375104,0.0635050154912728,0.515985152918801,0.484014847081199,
2015,32005,3706,12022.1751415496,0.308263684097546,NV,3200090,0.0337692435027313,0.0144015891408707,0.207415990730012,0.00711802681675219,0.67521933454726,0.00314517463996027,0.0589306406224135,0.524747558351266,0.475252441648734,
2015,32007,6709,19962.3962374552,0.336081897192882,NV,3200120,0.059710316287319,0.00798108187998818,0.311459257069662,0.00985318750615824,0.599862055374914,0.0056163168785102,0.00551778500344862,0.508227411567642,0.491772588432358,
2015,32009,61,121.006156544464,0.50410658219349,NV,3200150,0.0512820512820513,0.0128205128205128,0.346153846153846,0.0641025641025641,0.5,0,0.0256410256410256,0.448717948717949,0.551282051282051,
2015,32011,95,481.932869437388,0.197122889980307,NV,3200180,0.0656370656370656,0.00772200772200772,0.0926640926640927,0.00386100386100386,0.826254826254826,0,0.00386100386100386,0.548262548262548,0.451737451737452,
2015,32013,2862,6957.34045854241,0.411364086184105,NV,3200210,0.0453111557212504,0.00831660453111557,0.366790937768856,0.00344135359908231,0.550329796386579,0.00258101519931173,0.0232291367938056,0.512761686263264,0.487238313736737,
2015,32015,499,1770.12554781472,0.281900908450269,NV,3200240,0.036963036963037,0.004995004995005,0.332667332667333,0.00999000999000999,0.592407592407592,0,0.022977022977023,0.485514485514486,0.514485514485515,
2015,32017,998,1993.04885420906,0.500740359621569,NV,3200270,0.0119284294234592,0.00795228628230616,0.115308151093439,0.0825049701789265,0.762425447316103,0.00596421471172962,0.0139165009940358,0.563618290258449,0.436381709741551,
2015,32019,9393,16244.5228225856,0.578225664279928,NV,3200300,0.0365358592692828,0.00898019436585066,0.251568458604994,0.00701193258703408,0.633903309140116,0.0040595399188092,0.0579407061139132,0.5133472751876,0.4866527248124,
2015,32021,559,1005.98573501601,0.555673883378776,NV,3200330,0.178217821782178,0.00594059405940594,0.18019801980198,0.0455445544554455,0.546534653465347,0.00198019801980198,0.0415841584158416,0.512871287128713,0.487128712871287,
2015,32023,5654,9799.16221530179,0.57698810120431,NV,3200360,0.0169591796489844,0.0147899822520213,0.258331690001972,0.0283967659238809,0.638335633997239,0.0153815815421022,0.0278051666338,0.516663380003944,0.483336619996056,
2015,32027,692,1297.99837200764,0.53312855772667,NV,3200420,0.0801232665639445,0.00308166409861325,0.314329738058552,0.0061633281972265,0.520801232665639,0.00462249614791988,0.0708782742681048,0.519260400616333,0.480739599383667,
2015,32029,300,821.963573441443,0.36497967755912,NV,3200450,0.0121654501216545,0.0194647201946472,0.111922141119221,0.0024330900243309,0.81021897810219,0.0072992700729927,0.0364963503649635,0.523114355231144,0.476885644768856,
2015,32031,38777,117622.457497584,0.329673438431573,NV,3200480,0.0152923132443161,0.0438169132683748,0.397224227114159,0.0225550342836521,0.45225851076627,0.0113827739684831,0.0574702273547456,0.520660411403825,0.479339588596175,
2015,32033,884,2366.03038118901,0.373621576049146,NV,3200510,0.0444624090541633,0.00485044462409054,0.150363783346807,0.0113177041228779,0.735650767987066,0.00242522231204527,0.0509296685529507,0.504446240905416,0.495553759094584,
2015,32510,5496,14217.3087322896,0.386571052474774,NV,3200390,0.0209370611515384,0.0178731009830206,0.418741223030767,0.00625558534405719,0.496872207327971,0.00242563513340993,0.0368951870292353,0.511043023107366,0.488956976892634,
2016,32001,3158,6391.63380801882,0.494083374432064,NV,3200030,0.061639549436796,0.0140801001251564,0.217772215269086,0.0156445556946183,0.618585732165207,0.00688360450563204,0.0653942428035044,0.519712140175219,0.480287859824781,15980
2016,32003,450460,647034.587036982,0.696191531372114,NV,3200060,0.00378341262595446,0.0627581597994822,0.460429388276926,0.141333553548135,0.251916556941583,0.0156474850399216,0.0641314437679976,0.51667286020795,0.48332713979205,1634768
2016,32005,3640,11806.0061883894,0.308317642894322,NV,3200090,0.0323668240053945,0.0131490222521915,0.21341874578557,0.00640593391773432,0.671274443695212,0.00320296695886716,0.0601820633850303,0.526129467296022,0.473870532703978,29660
2016,32007,6620,19538.800876213,0.338813013241736,NV,3200120,0.0582416473200767,0.00646007873220955,0.309982840415868,0.00928636317755123,0.599273241142627,0.00252346825476936,0.0142323609568992,0.511658423337034,0.488341576662966,49535
2016,32009,80,145.996987170506,0.547956513010576,NV,3200150,0.0266666666666667,0,0.36,0.0533333333333333,0.546666666666667,0.0133333333333333,0,0.52,0.48,375
2016,32011,126,551.912101675684,0.228297222723412,NV,3200180,0.0543478260869565,0.0072463768115942,0.0905797101449275,,0.833333333333333,,0.0144927536231884,0.550724637681159,0.449275362318841,1380
2016,32013,3169,6788.92945746366,0.466789354618502,NV,3200210,0.0473668726095911,0.00588408355398647,0.364518976169462,0.00411885848779053,0.556928508384819,0.00235363342159459,0.0188290673727567,0.519270373639306,0.480729626360694,16995
2016,32015,447,1774.06231092775,0.25196409238086,NV,3200240,0.0448207171314741,0.0049800796812749,0.330677290836653,0.0049800796812749,0.601593625498008,0,0.0129482071713147,0.49402390438247,0.50597609561753,5020
2016,32017,1014,2169.94515037633,0.467292917438094,NV,3200270,0.0101382488479263,0.00737327188940092,0.141013824884793,0.0894009216589862,0.727188940092166,0.0119815668202765,0.0129032258064516,0.553917050691244,0.446082949308756,5425
2016,32019,9251,16685.9044234251,0.554420052113725,NV,3200300,0.0385721130809775,0.00898418782942022,0.259463344513656,0.00682798275035937,0.657762338284619,0.00622903689506469,0.0221609966459032,0.510421657882128,0.489578342117873,41740
2016,32021,530,1035.9986888744,0.511583659025514,NV,3200330,0.156370656370656,0.00772200772200772,0.171814671814672,0.028957528957529,0.573359073359073,0.00193050193050193,0.0598455598455599,0.517374517374517,0.482625482625483,2590
2016,32023,6488,9835.80740614566,0.659630646686528,NV,3200360,0.0155007949125596,0.0149046104928458,0.264705882352941,0.0329888712241653,0.627384737678855,0.0125198728139905,0.0319952305246423,0.509936406995231,0.49006359300477,25160
2016,32027,428,1254.0219547102,0.341301839567002,NV,3200420,0.0829346092503987,0.00478468899521531,0.331738437001595,0.0191387559808612,0.513556618819777,0.00478468899521531,0.0430622009569378,0.521531100478469,0.478468899521531,3135
2016,32029,242,850.047372266359,0.284690015986745,NV,3200450,0.00941176470588235,0.0164705882352941,0.0917647058823529,0.00941176470588235,0.830588235294118,0.00705882352941177,0.0352941176470588,0.529411764705882,0.470588235294118,2125
2016,32031,60481,130435.26033417,0.463685968388074,NV,3200480,0.0144740591861529,0.0439621424607401,0.400878942868714,0.0235484693494923,0.447570907890987,0.0113092648977816,0.0582562133461325,0.52073615215011,0.47926384784989,333355
2016,32033,1007,2516.12654381119,0.400218344533138,NV,3200510,0.037410071942446,0.00935251798561151,0.161151079136691,0.0453237410071943,0.702158273381295,0.00431654676258993,0.0402877697841727,0.500719424460432,0.499280575539568,6950
2016,32510,8152,15908.1130273976,0.512442926823582,NV,3200390,0.0215000617817867,0.0184109724453231,0.418386259730631,0.00704312368713703,0.493389348819968,0.00271839861608798,0.0385518349190659,0.512541702706042,0.487458297293958,40465
2017,32001,3178,6747.61052243092,0.47098154071511,NV,3200030,0.0598705501618123,0.0169167402177111,0.231391585760518,0.0173580464842601,0.601500441306267,0.00720800235363342,0.0657546337157988,0.525007355104443,0.474992644895558,17020
2017,32003,434705,647716.972280588,0.67113418144567,NV,3200060,0.00361046704206691,0.0624770393568009,0.465557529585353,0.143223222620374,0.244201872986239,0.0157622933542112,0.065167575054955,0.516141708572977,0.483858291427023,1663281
2017,32005,3501,11549.0306364518,0.303142325118605,NV,3200090,0.0317802084230471,0.0134355352682801,0.223839462578589,0.00585651537335286,0.663164240806132,0.00310050813883386,0.0588235294117647,0.531134269227457,0.468865730772543,29035
2017,32007,7759,19672.6947076694,0.394404534574267,NV,3200120,0.0610971313537997,0.00644187216909915,0.316960241570206,0.00785103170608958,0.59073980875692,0.00241570206341218,0.0144942123804731,0.514242576748868,0.485757423251132,49675
2017,32009,37,67.0050657676547,0.55219705519431,NV,3200150,0.0684931506849315,,0.36986301369863,,0.547945205479452,0.0136986301369863,,0.534246575342466,0.465753424657534,365
2017,32011,136,581.951180317172,0.233696579025543,NV,3200180,0.0515463917525773,0.00343642611683849,0.0996563573883162,,0.804123711340206,,0.0412371134020619,0.549828178694158,0.450171821305842,1455
2017,32013,3381,7121.36433863301,0.474768575125171,NV,3200210,0.0427792534600867,0.00587166223961974,0.366699287012442,0.00433384593876695,0.555291486089753,0.00195722074653991,0.0230672445127918,0.520061512652034,0.479938487347966,17888
2017,32015,536,1821.11400554766,0.294325340625125,NV,3200240,0.0399221032132425,0.00486854917234664,0.306718597857838,0.00389483933787731,0.627069133398247,0,0.0175267770204479,0.513145082765336,0.486854917234664,5135
2017,32017,1048,2114.0446323248,0.495732201664788,NV,3200270,0.0106284658040665,0.00924214417744917,0.0993530499075785,0.0656192236598891,0.788817005545287,0.00600739371534196,0.0203327171903882,0.549907578558226,0.450092421441774,5435
2017,32019,10598,17843.1096425833,0.593954765300967,NV,3200300,0.0363423212192263,0.00971361580974711,0.256517612906827,0.00714564841176799,0.644280690001675,0.00653156925138168,0.0394685423993748,0.514654161781946,0.485345838218054,44812
2017,32021,596,1130.02470607686,0.527422096875342,NV,3200330,0.129340277777778,0.00520833333333333,0.173611111111111,0.0329861111111111,0.600694444444445,0.00173611111111111,0.0564236111111111,0.526041666666667,0.473958333333333,2891
2017,32023,8170,10395.8870618284,0.785887721885572,NV,3200360,0.0136325697857739,0.0147454326254289,0.275989984234443,0.0299545581007141,0.61596958174905,0.0117777983863489,0.0379300751182417,0.51219512195122,0.487804878048781,27008
2017,32027,728,1334.05681350475,0.545703895539085,NV,3200420,0.0958302852962692,0.00292611558156547,0.319678127286028,0.021945866861741,0.503291880029261,0.00512070226773958,0.0512070226773958,0.506217995610827,0.493782004389173,3434
2017,32029,294,886.027147788118,0.33181827524579,NV,3200450,0.0158013544018059,0.0158013544018059,0.0790067720090294,0.0090293453724605,0.846501128668172,0.00451467268623025,0.0293453724604966,0.514672686230248,0.485327313769752,2215
2017,32031,29517,66278.1315564871,0.445350514669283,NV,3200480,0.0133962404339104,0.0435173489858088,0.40512668103128,0.02373876216658,0.442989820937663,0.0120142655472175,0.0592168808975407,0.518626941080318,0.481373058919682,336749
2017,32033,1030,3286.57624246579,0.313396046223236,NV,3200510,0.0296675191815857,0.0173913043478261,0.159079283887468,0.101790281329923,0.642966751918159,0.0107416879795396,0.0383631713554987,0.489514066496164,0.510485933503836,9775
2017,32510,7330,16170.4594183113,0.453295717232348,NV,3200390,0.0232343721187535,0.0188087774294671,0.418280164730469,0.00553199336160797,0.486139283299527,0.00227426393754994,0.0457311451226259,0.513307517364313,0.486692482635688,40722
2018,32001,3180,6791.82420907261,0.468209998096257,NV,3200030,0.0558146313028272,0.014573010784028,0.236957155348295,0.0167589624016322,0.603322646458758,0.00699504517633343,0.0655785485281259,0.521130865636841,0.478869134363159,17190
2018,32003,449470,646532.346295918,0.695201102582232,NV,3200060,0.00361802763403831,0.0619647332455872,0.463457620395579,0.146543641707084,0.241318536682112,0.0158664334781746,0.0672310068574245,0.515343562374917,0.484656437625083,1666443
2018,32005,4135,11663.6227942856,0.354521067161559,NV,3200090,0.030196749358426,0.013857998289136,0.223438836612489,0.00538922155688623,0.665183917878529,0.00273738237810094,0.0591958939264328,0.531736526946108,0.468263473053892,29236
2018,32007,6859,20080.2339741575,0.341579685218175,NV,3200120,0.0606927859469062,0.00611862232310273,0.318365735714991,0.00868449620053291,0.585117931510905,0.00276324879107865,0.018257179512484,0.517319648672654,0.482680351327346,50665
2018,32009,114,184.998991291798,0.616219576139139,NV,3200150,0.0520833333333333,0,0.364583333333333,0,0.520833333333333,0.0104166666666667,0.0520833333333333,0.447916666666667,0.552083333333333,480
2018,32011,172,642.059943191526,0.267887760050922,NV,3200180,0.0498442367601246,0,0.124610591900312,0,0.781931464174455,0,0.043613707165109,0.529595015576324,0.470404984423676,1605
2018,32013,3582,7007.88883214809,0.511138245168485,NV,3200210,0.0414831652223327,0.00525642846995312,0.364398352038642,0.00340957522375337,0.555050433300185,0.00227305014916892,0.0281289955959653,0.523938059383435,0.476061940616565,17603
2018,32015,785,1789.99359230335,0.438549055915819,NV,3200240,0.031936127744511,0.00399201596806387,0.316367265469062,0.00399201596806387,0.624750499001996,0,0.0189620758483034,0.502994011976048,0.497005988023952,5010
